horizon_scheme,seed,learning_rate,fold,context_size,run_tag,run_dir,evaluation_dir,prediction_csv,best_step,best_validation_rmse_cycles,mean_horizon_lifetime_rmse_cycles,mean_horizon_lifetime_mae_cycles,mean_rmse_below_training_range_cycles,mean_rmse_at_trained_horizons_cycles,mean_rmse_above_training_range_cycles,pooled_lifetime_rmse_cycles,pooled_lifetime_mae_cycles,pooled_lifetime_bias_cycles,pooled_coverage,pooled_interval_width_cycles,num_predictions,num_test_cells,num_evaluation_horizons,num_valid_horizons,num_skipped_horizons,minimum_actual_context_cells,mean_actual_context_cells,status,error
original,52,5e-05,1,12,horiginal_s52_lr5em05_f1,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr5em05_f1/20260830_163131_909894_f1_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f1/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f1/context_12/per_cell_predictions.csv,4000,162.72598467291823,128.0691005974188,107.6058401561197,586.4663747811669,96.47354792711188,90.11953599781076,190.75339811762225,109.06672685334463,28.332433516177623,0.7640449438202247,293.8463814738649,890,34,28,28,0,12,12.0,completed,
original,52,5e-05,1,16,horiginal_s52_lr5em05_f1,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr5em05_f1/20260830_163131_909894_f1_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f1/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f1/context_16/per_cell_predictions.csv,4000,162.72598467291823,127.70427037828156,107.38378856255672,585.0975381711664,96.02964680024547,89.94655862979002,190.63408359358033,108.8264384369871,28.723224439253627,0.7674157303370787,294.9723415691613,890,34,28,28,0,16,16.0,completed,
original,52,5e-05,2,8,horiginal_s52_lr5em05_f2,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr5em05_f2/20260830_164102_443297_f2_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f2/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f2/context_8/per_cell_predictions.csv,9500,110.76244754507901,204.46721620533552,153.69913231776033,542.27021108141,164.9839011866113,188.38124790225666,239.37542390220432,149.02181143143554,-41.484699277981484,0.42824858757062145,209.2763464767724,885,34,28,28,0,8,8.0,completed,
original,52,5e-05,2,12,horiginal_s52_lr5em05_f2,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr5em05_f2/20260830_164102_443297_f2_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f2/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f2/context_12/per_cell_predictions.csv,9500,110.76244754507901,204.9101008761445,154.09446981809478,544.9658983608114,164.8347386615841,188.95792683553316,240.33013129098265,149.4059036613642,-42.07332290147038,0.4192090395480226,208.38098297815986,885,34,28,28,0,12,12.0,completed,
original,52,5e-05,2,16,horiginal_s52_lr5em05_f2,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr5em05_f2/20260830_164102_443297_f2_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f2/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f2/context_16/per_cell_predictions.csv,9500,110.76244754507901,204.69658901056567,153.97501616949168,537.1933784684473,164.86711706907758,189.57196317327265,239.51133064629477,149.21058721720482,-43.17775221854768,0.4180790960451977,207.96047056979148,885,34,28,28,0,16,16.0,completed,
original,52,5e-05,3,8,horiginal_s52_lr5em05_f3,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr5em05_f3/20260830_165413_165965_f3_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f3/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f3/context_8/per_cell_predictions.csv,4500,122.6367872770486,196.0343789737573,155.7850946661278,739.3441188828776,131.3061445433024,171.06045223487484,261.89757617513004,151.68155374080166,-9.16696277601297,0.5719381688466112,237.0984498063837,841,34,28,28,0,8,8.0,completed,
original,52,5e-05,3,12,horiginal_s52_lr5em05_f3,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr5em05_f3/20260830_165413_165965_f3_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f3/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f3/context_12/per_cell_predictions.csv,4500,122.6367872770486,195.46919840748396,155.1609174349739,734.2960324698706,131.13994667326375,170.80040513759388,260.7183410408606,150.97842116876737,-9.476339428566197,0.5683709869203329,237.21805574583564,841,34,28,28,0,12,12.0,completed,
original,52,5e-05,3,16,horiginal_s52_lr5em05_f3,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr5em05_f3/20260830_165413_165965_f3_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f3/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f3/context_16/per_cell_predictions.csv,4500,122.6367872770486,195.05313729257682,155.0321267446756,736.1775625438563,130.19101842576754,170.46876776139973,260.8575226449926,150.89715345490308,-9.825841043829538,0.5659928656361475,237.1835953347462,841,34,28,28,0,16,16.0,completed,
original,52,5e-05,4,8,horiginal_s52_lr5em05_f4,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr5em05_f4/20260830_170359_151032_f4_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f4/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f4/context_8/per_cell_predictions.csv,9000,92.5129074334936,167.5683805582796,123.384860331788,443.38588811285376,104.48794911493447,177.0516959427895,193.75238549031832,119.12135248028392,-4.329861661097983,0.6203271028037384,222.42644794901688,856,33,28,28,0,8,8.0,completed,
original,52,5e-05,4,12,horiginal_s52_lr5em05_f4,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr5em05_f4/20260830_170359_151032_f4_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f4/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f4/context_12/per_cell_predictions.csv,9000,92.5129074334936,164.9129707924881,121.4981598104343,434.8273447527753,100.53873280260709,176.1321621236959,190.99184470873985,117.07364041382928,-8.585002866840743,0.6226635514018691,220.04069031668666,856,33,28,28,0,12,12.0,completed,
original,52,5e-05,4,16,horiginal_s52_lr5em05_f4,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr5em05_f4/20260830_170359_151032_f4_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f4/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr5em05_f4/context_16/per_cell_predictions.csv,9000,92.5129074334936,164.61573143764628,121.22098846336553,435.8482435865593,98.48789078112166,176.94514629924257,191.03325364701712,116.71611980900975,-9.161687525289151,0.6261682242990654,219.77334727255132,856,33,28,28,0,16,16.0,completed,
original,52,0.0001,0,8,horiginal_s52_lr0p0001_f0,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f0/20260830_171651_844350_f0_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f0/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f0/context_8/per_cell_predictions.csv,2000,212.66591527135475,197.78644009042267,147.18852330704547,551.1722371476433,168.0317590837312,172.48843322103366,224.16797034192194,147.5358693420318,11.976200832386356,0.7247502774694784,407.6319409590855,901,34,28,28,0,8,8.0,completed,
original,52,0.0001,0,12,horiginal_s52_lr0p0001_f0,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f0/20260830_171651_844350_f0_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f0/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f0/context_12/per_cell_predictions.csv,2000,212.66591527135475,196.72681084484705,146.37002290095128,568.5009567069919,163.2570342729152,171.7014275493111,225.30896256714385,146.6361065354559,10.147200982083692,0.7280799112097669,407.25420037690344,901,34,28,28,0,12,12.0,completed,
original,52,0.0001,0,16,horiginal_s52_lr0p0001_f0,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f0/20260830_171651_844350_f0_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f0/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f0/context_16/per_cell_predictions.csv,2000,212.66591527135475,195.93945237699472,145.52007134322727,563.6724673553852,162.879402202564,171.15242050779185,224.0956306090512,145.77643125562454,9.19910688273315,0.7247502774694784,406.06811669567463,901,34,28,28,0,16,16.0,completed,
original,52,0.0001,1,8,horiginal_s52_lr0p0001_f1,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f1/20260830_172500_257726_f1_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f1/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f1/context_8/per_cell_predictions.csv,5500,159.1518046954837,166.01124168863598,131.73244275716596,517.5926402429142,116.24360922088253,155.62998569108473,200.75111308887708,128.7830955919122,-3.6777713794214293,0.3865168539325843,151.98054185752173,890,34,28,28,0,8,8.0,completed,
original,52,0.0001,1,12,horiginal_s52_lr0p0001_f1,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f1/20260830_172500_257726_f1_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f1/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f1/context_12/per_cell_predictions.csv,5500,159.1518046954837,165.47657350364622,131.22075567082715,515.2452850857369,115.75491299941841,155.3032963291345,200.1293770434556,128.26664555003686,-4.830838074669835,0.3921348314606742,150.9245751986648,890,34,28,28,0,12,12.0,completed,
original,52,0.0001,1,16,horiginal_s52_lr0p0001_f1,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f1/20260830_172500_257726_f1_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f1/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f1/context_16/per_cell_predictions.csv,5500,159.1518046954837,165.2713542817283,131.0167161786272,516.0058799620658,115.94188950099095,154.6816916968906,200.16472133202961,128.10890626273314,-4.41254647235444,0.3898876404494382,150.83772863736846,890,34,28,28,0,16,16.0,completed,
original,52,0.0001,2,8,horiginal_s52_lr0p0001_f2,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f2/20260830_173531_773750_f2_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f2/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f2/context_8/per_cell_predictions.csv,5000,102.68895708627123,220.27887258598957,159.28463338384577,508.88373344475866,158.87785229233748,226.82563935349856,244.5337832402976,152.67633841299298,-61.38501041788295,0.5028248587570622,223.0608096722505,885,34,28,28,0,8,8.0,completed,
original,52,0.0001,2,12,horiginal_s52_lr0p0001_f2,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f2/20260830_173531_773750_f2_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f2/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f2/context_12/per_cell_predictions.csv,5000,102.68895708627123,220.20254628867497,158.88464241895048,507.1202699873145,159.18147214761666,226.69563749896582,244.36320875920825,152.23788783316095,-61.930949870281786,0.5016949152542373,222.50988439307616,885,34,28,28,0,12,12.0,completed,
original,52,0.0001,2,16,horiginal_s52_lr0p0001_f2,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f2/20260830_173531_773750_f2_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f2/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f2/context_16/per_cell_predictions.csv,5000,102.68895708627123,219.98111987212587,158.74672245034557,502.70648397172033,158.8794092949058,227.092325748808,243.8538830709608,151.98060263085986,-62.152595930345804,0.5005649717514125,222.39715263995456,885,34,28,28,0,16,16.0,completed,
original,52,0.0001,3,8,horiginal_s52_lr0p0001_f3,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f3/20260830_174544_389877_f3_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f3/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f3/context_8/per_cell_predictions.csv,2500,136.282398977118,221.062391265443,162.45540861240934,751.300887731675,173.33833494194388,185.3615663738448,277.1134993709224,159.5465019242385,28.225671057536275,0.5778834720570749,256.8061969493044,841,34,28,28,0,8,8.0,completed,
original,52,0.0001,3,12,horiginal_s52_lr0p0001_f3,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f3/20260830_174544_389877_f3_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f3/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f3/context_12/per_cell_predictions.csv,2500,136.282398977118,220.50509708146794,161.6793411894046,748.3661107276685,173.17187449948108,184.83465848876494,275.9610202856405,158.95519434365377,28.797048222401017,0.5790725326991677,256.87212578477,841,34,28,28,0,12,12.0,completed,
original,52,0.0001,3,16,horiginal_s52_lr0p0001_f3,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f3/20260830_174544_389877_f3_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f3/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f3/context_16/per_cell_predictions.csv,2500,136.282398977118,219.15234089570617,160.933878359222,749.5020370359656,171.30581540780452,183.5265001014661,275.3849724015792,158.2918928711872,28.816322457677902,0.5790725326991677,256.8076383013694,841,34,28,28,0,16,16.0,completed,
original,52,0.0001,4,8,horiginal_s52_lr0p0001_f4,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f4/20260830_175412_461837_f4_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f4/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f4/context_8/per_cell_predictions.csv,6000,96.6327563419934,225.99528963251765,169.97781406383652,427.8751059847533,146.48868479749902,257.3828243312333,240.55792035493596,161.24807173079606,-60.02941894331299,0.3796728971962617,167.00499392848266,856,33,28,28,0,8,8.0,completed,
original,52,0.0001,4,12,horiginal_s52_lr0p0001_f4,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f4/20260830_175412_461837_f4_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f4/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f4/context_12/per_cell_predictions.csv,6000,96.6327563419934,225.84076306650405,170.24184321867912,419.7650898900407,147.2109323803129,257.64606199323936,239.69608426658772,161.56668399822607,-62.187823736438,0.3633177570093458,165.0641667702151,856,33,28,28,0,12,12.0,completed,
original,52,0.0001,4,16,horiginal_s52_lr0p0001_f4,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s52_lr0p0001_f4/20260830_175412_461837_f4_life_iv_base_s52,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f4/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s52_lr0p0001_f4/context_16/per_cell_predictions.csv,6000,96.6327563419934,225.79268036292135,169.96798982242535,419.64737441219154,147.24674890053137,257.54573756210465,239.64957848868082,161.24363061073245,-61.60482577578474,0.36565420560747663,164.739274257814,856,33,28,28,0,16,16.0,completed,
original,62,2.5e-05,0,8,horiginal_s62_lr2p5em05_f0,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f0/20260830_180524_902053_f0_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f0/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f0/context_8/per_cell_predictions.csv,12500,150.45324805401432,163.92690714480122,125.07947817331501,373.02276958382845,125.93142694193592,163.91081096836552,180.29622842920156,122.86511532971879,-5.549141141414726,0.4406215316315205,200.78010806604954,901,34,28,28,0,8,8.0,completed,
original,62,2.5e-05,0,12,horiginal_s62_lr2p5em05_f0,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f0/20260830_180524_902053_f0_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f0/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f0/context_12/per_cell_predictions.csv,12500,150.45324805401432,163.00188827714427,124.28101314902786,369.5796342535491,124.72568152139114,163.52740710117598,178.72074010439286,121.97348377008855,-7.2365349676090025,0.43951165371809103,199.1352993954839,901,34,28,28,0,12,12.0,completed,
original,62,2.5e-05,0,16,horiginal_s62_lr2p5em05_f0,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f0/20260830_180524_902053_f0_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f0/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f0/context_16/per_cell_predictions.csv,12500,150.45324805401432,162.65022646068854,124.0637754315597,370.11166064181293,124.5328789489722,162.94142341179727,178.8571698354457,121.76726465364065,-7.316033748787642,0.4428412874583796,199.2323615870391,901,34,28,28,0,16,16.0,completed,
original,62,2.5e-05,1,8,horiginal_s62_lr2p5em05_f1,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f1/20260830_182041_297049_f1_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f1/context_8,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f1/context_8/per_cell_predictions.csv,7000,168.294743813293,142.46809350542316,114.66137065928947,431.2924986212287,101.54182484017042,133.97076984450115,175.41316917375025,111.84892808671127,-7.588290301275854,0.6101123595505618,257.92900939380917,890,34,28,28,0,8,8.0,completed,
original,62,2.5e-05,1,12,horiginal_s62_lr2p5em05_f1,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f1/20260830_182041_297049_f1_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f1/context_12,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f1/context_12/per_cell_predictions.csv,7000,168.294743813293,141.65438919742124,114.29615703555183,426.904409625276,100.71843428117903,133.6407534122849,174.1243704644534,111.42569267753485,-8.920521721782729,0.6089887640449438,256.36619253081193,890,34,28,28,0,12,12.0,completed,
original,62,2.5e-05,1,16,horiginal_s62_lr2p5em05_f1,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/runs/horiginal_s62_lr2p5em05_f1/20260830_182041_297049_f1_life_iv_base_s62,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f1/context_16,/home/JunseoPark/바탕화면/battery_gru/outputs/horizon_lifetime_iv_anp_grid/suites/20260830_124935_068102/evaluations/horiginal_s62_lr2p5em05_f1/context_16/per_cell_predictions.csv,7000,168.294743813293,141.01366983967878,113.84713087180056,421.6515672216665,100.42127406119485,133.36304042630195,173.3496311768956,110.8801249991714,-9.60210853926279,0.6078651685393258,255.53848469452555,890,34,28,28,0,16,16.0,completed,
