step,loss,nll,kl,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
2453,-0.3884892463684082,-0.3911399841308594,0.005403041839599609,0.4906,29.382007598876953,False,120,"MATR_b1c32,MATR_b4c26,MATR_b3c22,MATR_b1c0,MATR_b3c19,MATR_b1c9,MATR_b2c27,MATR_b2c18,MATR_b1c44,MATR_b4c23,MATR_b2c1,MATR_b2c14","MATR_b2c13,MATR_b3c26,MATR_b2c28,MATR_b2c44,MATR_b3c38,MATR_b4c38,MATR_b2c46,MATR_b1c40",428.0,1932.0,,96.8527824380435
2454,-0.5874854922294617,-0.5894839763641357,0.004071902483701706,0.4908,71.39579010009766,False,300,"MATR_b1c7,MATR_b2c35,MATR_b3c19,MATR_b3c12,MATR_b3c5,MATR_b1c38,MATR_b4c8,MATR_b4c0,MATR_b3c25,MATR_b4c40,MATR_b4c41,MATR_b3c38,MATR_b4c17","MATR_b1c36,MATR_b2c2,MATR_b2c20,MATR_b3c4,MATR_b3c44,MATR_b1c43,MATR_b4c2,MATR_b4c39",437.0,1045.0,,96.90377685800195
2455,-0.6303442716598511,-0.6329200267791748,0.005245920270681381,0.491,22.147314071655273,False,160,"MATR_b2c45,MATR_b1c17,MATR_b1c9,MATR_b2c6,MATR_b2c27,MATR_b4c17,MATR_b4c20,MATR_b3c26,MATR_b1c0,MATR_b4c28,MATR_b2c20,MATR_b1c39,MATR_b2c38,MATR_b3c22,MATR_b4c38","MATR_b4c16,MATR_b2c13,MATR_b3c28,MATR_b4c8,MATR_b3c41,MATR_b3c5,MATR_b3c8,MATR_b3c13",482.0,909.0,,96.93828894989565
2456,-0.30769920349121094,-0.3101854920387268,0.005061671137809753,0.4912,25.48688316345215,False,120,"MATR_b4c24,MATR_b1c41,MATR_b3c26,MATR_b2c5,MATR_b3c10,MATR_b2c18,MATR_b1c36,MATR_b1c38,MATR_b1c40,MATR_b4c39,MATR_b1c23,MATR_b4c28","MATR_b3c13,MATR_b1c15,MATR_b4c37,MATR_b2c13,MATR_b1c45,MATR_b3c11,MATR_b2c17,MATR_b4c25",453.0,863.0,,96.96643692394719
2457,-0.5462477207183838,-0.5502700805664062,0.008185476064682007,0.4914,25.221643447875977,False,160,"MATR_b3c44,MATR_b2c29,MATR_b3c0,MATR_b2c47,MATR_b4c23,MATR_b1c17,MATR_b4c24,MATR_b4c33,MATR_b3c38","MATR_b2c34,MATR_b4c16,MATR_b3c12,MATR_b4c28,MATR_b1c31,MATR_b1c20,MATR_b2c0,MATR_b2c43",299.0,930.0,,96.99586238199845
2458,-0.17141367495059967,-0.1741551160812378,0.005576558411121368,0.4916,16.72722816467285,False,100,"MATR_b1c41,MATR_b4c17,MATR_b2c25,MATR_b2c34,MATR_b2c1,MATR_b4c27,MATR_b3c27,MATR_b2c31,MATR_b3c5,MATR_b2c13,MATR_b1c1,MATR_b3c16,MATR_b1c39,MATR_b1c26","MATR_b4c24,MATR_b3c8,MATR_b2c44,MATR_b4c43,MATR_b3c12,MATR_b4c41,MATR_b4c28,MATR_b1c29",455.0,988.0,,97.02329616202042
2459,-0.2390477955341339,-0.2412104308605194,0.004397392272949219,0.4918,98.91726684570312,False,260,"MATR_b2c23,MATR_b4c39,MATR_b4c27,MATR_b4c0,MATR_b1c29,MATR_b2c44,MATR_b3c35,MATR_b4c5,MATR_b3c40,MATR_b3c8,MATR_b3c0","MATR_b1c7,MATR_b2c28,MATR_b1c32,MATR_b1c0,MATR_b2c10,MATR_b4c22,MATR_b3c26,MATR_b1c41",508.0,1858.0,,97.06408780207857
2460,-0.15513071417808533,-0.15629690885543823,0.0023703090846538544,0.492,86.78488159179688,False,220,"MATR_b4c25,MATR_b4c19,MATR_b4c20,MATR_b1c15,MATR_b2c35,MATR_b2c11,MATR_b2c13,MATR_b2c29,MATR_b4c31,MATR_b3c28,MATR_b2c34,MATR_b2c28,MATR_b2c46,MATR_b4c24,MATR_b2c36","MATR_b4c37,MATR_b2c10,MATR_b2c32,MATR_b1c9,MATR_b2c18,MATR_b1c16,MATR_b4c39,MATR_b3c8",486.0,1052.0,,97.10732827009633
2461,-0.31599342823028564,-0.31848323345184326,0.005058508366346359,0.4922,48.67909622192383,False,240,"MATR_b4c28,MATR_b2c14,MATR_b2c29,MATR_b1c39,MATR_b4c16,MATR_b3c41,MATR_b3c10,MATR_b1c9,MATR_b4c0,MATR_b2c2","MATR_b1c15,MATR_b3c0,MATR_b2c27,MATR_b3c22,MATR_b4c33,MATR_b1c45,MATR_b2c5,MATR_b2c13",467.0,1007.0,,97.14512029383332
2462,-0.3991030752658844,-0.40171337127685547,0.005301198922097683,0.4924,69.37155151367188,False,280,"MATR_b1c33,MATR_b2c42,MATR_b4c4,MATR_b1c1,MATR_b2c14,MATR_b3c35,MATR_b1c9,MATR_b1c23,MATR_b1c45,MATR_b3c27,MATR_b3c26,MATR_b1c16,MATR_b4c35,MATR_b1c36","MATR_b4c13,MATR_b2c5,MATR_b2c31,MATR_b3c22,MATR_b4c24,MATR_b2c44,MATR_b3c28,MATR_b4c14",455.0,1000.0,,97.19508037809283
2463,0.1316092312335968,0.1284618079662323,0.006389399990439415,0.4926,20.930828094482422,False,180,"MATR_b4c44,MATR_b4c38,MATR_b4c26,MATR_b4c37,MATR_b3c21,MATR_b1c0,MATR_b3c41,MATR_b2c42,MATR_b1c40,MATR_b1c9","MATR_b4c19,MATR_b2c20,MATR_b3c38,MATR_b3c16,MATR_b4c23,MATR_b4c39,MATR_b4c17,MATR_b4c40",501.0,1932.0,,97.22762221097946
2464,-0.529710590839386,-0.5310310125350952,0.002679433673620224,0.4928,44.40117263793945,False,240,"MATR_b3c28,MATR_b2c20,MATR_b4c5,MATR_b1c43,MATR_b2c25,MATR_b3c10,MATR_b2c18,MATR_b2c36,MATR_b2c13,MATR_b4c31,MATR_b4c26,MATR_b4c17","MATR_b2c4,MATR_b1c45,MATR_b2c28,MATR_b2c2,MATR_b1c28,MATR_b4c19,MATR_b1c7,MATR_b4c33",437.0,991.0,,97.26865370199084
2465,-0.2976270318031311,-0.29962360858917236,0.004049875773489475,0.493,10.045169830322266,False,260,"MATR_b2c4,MATR_b4c33,MATR_b2c42,MATR_b3c19,MATR_b2c36,MATR_b2c10,MATR_b3c11,MATR_b4c17,MATR_b2c11,MATR_b1c26,MATR_b4c14,MATR_b3c13,MATR_b4c16","MATR_b4c30,MATR_b3c39,MATR_b4c35,MATR_b1c31,MATR_b3c10,MATR_b2c44,MATR_b4c19,MATR_b3c28",455.0,1154.0,,97.31349736684933
2466,-0.152743399143219,-0.15510673820972443,0.004791855812072754,0.4932,60.141357421875,False,260,"MATR_b2c27,MATR_b3c26,MATR_b3c44,MATR_b1c24,MATR_b2c14,MATR_b4c28,MATR_b3c13,MATR_b2c0,MATR_b2c38,MATR_b2c36,MATR_b3c19,MATR_b1c29,MATR_b3c38,MATR_b1c41","MATR_b3c22,MATR_b4c27,MATR_b4c22,MATR_b4c0,MATR_b3c25,MATR_b4c35,MATR_b1c36,MATR_b4c2",500.0,1081.0,,97.36024354305118
2467,0.4246673285961151,0.42243584990501404,0.004522642120718956,0.4934,47.19186782836914,False,120,"MATR_b2c17,MATR_b2c13,MATR_b4c23,MATR_b1c28,MATR_b2c2,MATR_b1c33,MATR_b1c39,MATR_b2c43,MATR_b2c45,MATR_b4c5,MATR_b4c0","MATR_b1c16,MATR_b1c45,MATR_b4c30,MATR_b4c16,MATR_b1c0,MATR_b1c41,MATR_b4c35,MATR_b2c36",534.0,1858.0,,97.3879303787835
2468,0.11914797127246857,0.1098509430885315,0.018835153430700302,0.4936,16.242034912109375,False,100,"MATR_b1c0,MATR_b1c17,MATR_b4c14,MATR_b1c28,MATR_b2c29,MATR_b1c44,MATR_b3c11,MATR_b4c41,MATR_b3c4,MATR_b1c20,MATR_b4c22,MATR_b3c5","MATR_b1c32,MATR_b2c0,MATR_b2c2,MATR_b2c42,MATR_b3c19,MATR_b3c26,MATR_b2c35,MATR_b1c41",299.0,1152.0,,97.41438922286034
2469,0.46229004859924316,0.45791712403297424,0.008855681866407394,0.4938,64.77677154541016,False,240,"MATR_b2c27,MATR_b2c14,MATR_b3c40,MATR_b2c38,MATR_b4c16,MATR_b4c19,MATR_b4c0,MATR_b2c47,MATR_b2c28,MATR_b3c39","MATR_b1c0,MATR_b4c37,MATR_b4c5,MATR_b2c0,MATR_b3c38,MATR_b2c36,MATR_b3c34,MATR_b4c25",299.0,1932.0,,97.45198111096397
2470,0.8420378565788269,0.8393793702125549,0.005381524562835693,0.494,163.21923828125,False,220,"MATR_b1c43,MATR_b2c44,MATR_b3c10,MATR_b4c13,MATR_b2c2,MATR_b3c35,MATR_b2c5,MATR_b4c35,MATR_b3c4,MATR_b2c14,MATR_b4c43,MATR_b1c41","MATR_b1c39,MATR_b3c44,MATR_b1c20,MATR_b2c20,MATR_b1c0,MATR_b2c10,MATR_b1c45,MATR_b1c36",501.0,1858.0,,97.4902463350445
2471,-0.5834492444992065,-0.587054967880249,0.007296081632375717,0.4942,54.23001480102539,False,300,"MATR_b1c29,MATR_b1c1,MATR_b3c16,MATR_b1c9,MATR_b1c38,MATR_b1c32,MATR_b3c44,MATR_b1c31","MATR_b4c23,MATR_b3c10,MATR_b2c39,MATR_b1c28,MATR_b4c17,MATR_b3c28,MATR_b4c43,MATR_b1c41",458.0,1076.0,,97.53001196309924
2472,-0.5709292888641357,-0.5721281170845032,0.0024248696863651276,0.4944,43.73915100097656,False,240,"MATR_b2c10,MATR_b4c44,MATR_b2c35,MATR_b1c45,MATR_b1c17,MATR_b1c28,MATR_b3c5,MATR_b4c20,MATR_b2c5,MATR_b1c0,MATR_b3c34,MATR_b1c43","MATR_b2c25,MATR_b3c25,MATR_b3c27,MATR_b1c16,MATR_b4c27,MATR_b4c14,MATR_b1c41,MATR_b2c28",460.0,1049.0,,97.57118014991283
2473,0.8385101556777954,0.8374388217926025,0.0021660085767507553,0.4946,93.40132141113281,False,240,"MATR_b2c0,MATR_b2c18,MATR_b4c39,MATR_b1c20,MATR_b1c39,MATR_b3c0,MATR_b3c4,MATR_b4c19,MATR_b4c17,MATR_b1c16,MATR_b4c22,MATR_b2c2,MATR_b4c5,MATR_b1c31","MATR_b1c28,MATR_b4c27,MATR_b3c26,MATR_b1c38,MATR_b2c31,MATR_b2c5,MATR_b4c41,MATR_b2c10",479.0,1025.0,,97.61586041701958
2474,-0.5218702554702759,-0.524944543838501,0.006213173270225525,0.4948,48.51298141479492,False,300,"MATR_b2c36,MATR_b4c35,MATR_b3c8,MATR_b4c43,MATR_b3c40,MATR_b2c38,MATR_b1c41,MATR_b2c4,MATR_b1c40,MATR_b4c38","MATR_b3c19,MATR_b2c45,MATR_b2c29,MATR_b4c19,MATR_b3c25,MATR_b1c23,MATR_b1c28,MATR_b3c10",486.0,1152.0,,97.66008997708559
2475,-0.7544676661491394,-0.7570443153381348,0.005205309018492699,0.495,33.55717849731445,False,240,"MATR_b1c16,MATR_b1c29,MATR_b1c17,MATR_b3c44,MATR_b3c40,MATR_b2c11,MATR_b3c0,MATR_b2c34,MATR_b3c41,MATR_b2c2","MATR_b1c39,MATR_b3c4,MATR_b3c12,MATR_b4c25,MATR_b3c13,MATR_b2c17,MATR_b2c45,MATR_b3c28",453.0,1045.0,,97.69784805597737
2476,0.10127007961273193,0.09967023134231567,0.003230717033147812,0.4952,61.90384292602539,False,300,"MATR_b4c30,MATR_b4c19,MATR_b2c42,MATR_b1c28,MATR_b2c36,MATR_b3c4,MATR_b4c8,MATR_b2c31,MATR_b4c35,MATR_b1c9,MATR_b2c4,MATR_b2c10,MATR_b3c40","MATR_b4c22,MATR_b3c25,MATR_b2c27,MATR_b1c39,MATR_b4c17,MATR_b4c33,MATR_b1c38,MATR_b2c44",455.0,988.0,,97.74890007497743
2477,0.3026413917541504,0.29981184005737305,0.005711641162633896,0.4954,64.64252471923828,False,100,"MATR_b4c27,MATR_b1c31,MATR_b4c38,MATR_b3c5,MATR_b1c24,MATR_b4c31,MATR_b2c6,MATR_b3c44,MATR_b2c2,MATR_b2c27,MATR_b4c16,MATR_b2c11,MATR_b1c17","MATR_b2c31,MATR_b4c2,MATR_b2c35,MATR_b3c13,MATR_b1c23,MATR_b3c12,MATR_b2c46,MATR_b4c14",428.0,1012.0,,97.7761451001279
2478,-0.10241332650184631,-0.10375320166349411,0.002703547477722168,0.4956,34.17485046386719,False,180,"MATR_b2c0,MATR_b2c13,MATR_b2c43,MATR_b4c19,MATR_b3c13,MATR_b3c22,MATR_b4c20,MATR_b3c21,MATR_b4c0,MATR_b3c44,MATR_b4c33,MATR_b4c4,MATR_b4c27","MATR_b4c31,MATR_b1c40,MATR_b4c38,MATR_b2c25,MATR_b3c11,MATR_b4c44,MATR_b3c27,MATR_b4c30",460.0,1055.0,,97.81073511717841
2479,-0.8132978081703186,-0.8148559331893921,0.00314260832965374,0.4958,25.368886947631836,False,260,"MATR_b4c44,MATR_b2c44,MATR_b1c44,MATR_b3c13,MATR_b1c45,MATR_b4c38,MATR_b1c38,MATR_b2c18,MATR_b4c23,MATR_b3c10","MATR_b2c10,MATR_b1c9,MATR_b2c45,MATR_b3c39,MATR_b2c11,MATR_b2c17,MATR_b3c12,MATR_b1c40",476.0,1154.0,,97.8495354889892
2480,-0.37589848041534424,-0.37805336713790894,0.004344517365098,0.496,45.97295379638672,False,240,"MATR_b3c19,MATR_b4c31,MATR_b3c26,MATR_b2c28,MATR_b4c25,MATR_b3c21,MATR_b2c44,MATR_b2c46,MATR_b2c32","MATR_b3c25,MATR_b2c31,MATR_b1c7,MATR_b4c8,MATR_b4c33,MATR_b3c8,MATR_b2c20,MATR_b2c36",491.0,988.0,,97.88565342174843
2481,-0.6151207089424133,-0.6157948970794678,0.0013587046414613724,0.4962,19.301809310913086,False,240,"MATR_b2c29,MATR_b4c5,MATR_b1c28,MATR_b1c26,MATR_b2c32,MATR_b2c17,MATR_b2c18,MATR_b3c40,MATR_b2c31,MATR_b4c24,MATR_b2c45","MATR_b2c6,MATR_b3c0,MATR_b2c42,MATR_b4c17,MATR_b4c20,MATR_b2c36,MATR_b1c41,MATR_b4c19",465.0,1049.0,,97.92504152888432
2482,0.43946924805641174,0.43788909912109375,0.0031832270324230194,0.4964,78.1290054321289,False,140,"MATR_b4c13,MATR_b3c41,MATR_b2c47,MATR_b4c25,MATR_b2c5,MATR_b2c14,MATR_b1c0,MATR_b1c40,MATR_b3c27,MATR_b4c19,MATR_b4c41,MATR_b2c26","MATR_b1c44,MATR_b4c28,MATR_b4c4,MATR_b4c26,MATR_b2c45,MATR_b4c39,MATR_b3c16,MATR_b2c42",465.0,1635.0,,97.9552007978782
2483,-0.49466463923454285,-0.498462438583374,0.007647620514035225,0.4966,51.10649108886719,False,160,"MATR_b4c39,MATR_b2c20,MATR_b4c33,MATR_b2c27,MATR_b1c29,MATR_b1c40,MATR_b3c22,MATR_b2c23,MATR_b3c19,MATR_b1c41,MATR_b1c1","MATR_b2c45,MATR_b2c28,MATR_b2c44,MATR_b2c4,MATR_b4c8,MATR_b4c41,MATR_b2c38,MATR_b2c34",443.0,836.0,,97.98641750682145
2484,0.12980936467647552,0.1267656534910202,0.0061266422271728516,0.4968,22.010879516601562,False,100,"MATR_b3c44,MATR_b2c26,MATR_b4c19,MATR_b2c36,MATR_b1c20,MATR_b1c38,MATR_b3c0,MATR_b4c5,MATR_b3c38,MATR_b2c18,MATR_b2c6","MATR_b4c2,MATR_b4c17,MATR_b1c39,MATR_b4c26,MATR_b4c40,MATR_b3c12,MATR_b3c39,MATR_b4c25",453.0,1154.0,,98.01239514676854
2485,-0.0320829413831234,-0.0332370400428772,0.0023221299052238464,0.497,38.95588302612305,False,140,"MATR_b2c42,MATR_b4c31,MATR_b1c23,MATR_b4c4,MATR_b3c41,MATR_b2c45,MATR_b1c26,MATR_b4c39,MATR_b1c24,MATR_b2c29,MATR_b1c1,MATR_b1c45,MATR_b3c25,MATR_b2c1,MATR_b4c33","MATR_b3c38,MATR_b3c5,MATR_b3c4,MATR_b3c16,MATR_b2c2,MATR_b1c32,MATR_b2c11,MATR_b3c13",437.0,1932.0,,98.04371521994472
2486,-0.5129310488700867,-0.5136212706565857,0.0013881996273994446,0.4972,30.810853958129883,False,180,"MATR_b4c39,MATR_b2c44,MATR_b2c31,MATR_b1c40,MATR_b3c21,MATR_b4c26,MATR_b3c28,MATR_b2c42,MATR_b1c38,MATR_b4c27,MATR_b4c17,MATR_b4c24,MATR_b2c34,MATR_b3c11,MATR_b1c24","MATR_b4c30,MATR_b2c14,MATR_b4c22,MATR_b1c23,MATR_b2c43,MATR_b4c25,MATR_b4c35,MATR_b2c29",453.0,1081.0,,98.08088610507548
2487,-0.31626686453819275,-0.3227936327457428,0.013121746480464935,0.4974,15.543280601501465,False,100,"MATR_b4c31,MATR_b3c19,MATR_b3c11,MATR_b4c14,MATR_b3c28,MATR_b2c17,MATR_b3c35,MATR_b3c39,MATR_b1c38,MATR_b4c23","MATR_b1c44,MATR_b2c42,MATR_b3c21,MATR_b2c5,MATR_b2c0,MATR_b1c39,MATR_b2c26,MATR_b4c26",299.0,770.0,,98.10649979999289
2488,-0.16422544419765472,-0.16681960225105286,0.005213338881731033,0.4976,33.789710998535156,False,280,"MATR_b1c17,MATR_b3c41,MATR_b1c44,MATR_b3c16,MATR_b1c38,MATR_b3c27,MATR_b3c12,MATR_b4c5,MATR_b2c43,MATR_b2c29","MATR_b4c2,MATR_b2c39,MATR_b3c13,MATR_b3c26,MATR_b3c34,MATR_b1c26,MATR_b1c7,MATR_b2c6",458.0,1156.0,,98.14780953293666
2489,-0.6216944456100464,-0.6283515691757202,0.013373076915740967,0.4978,11.915448188781738,False,180,"MATR_b3c12,MATR_b4c41,MATR_b2c17,MATR_b4c0,MATR_b2c47,MATR_b4c31,MATR_b4c13,MATR_b1c15,MATR_b4c39","MATR_b2c44,MATR_b3c27,MATR_b2c42,MATR_b2c26,MATR_b2c0,MATR_b3c38,MATR_b2c39,MATR_b2c38",299.0,1932.0,,98.17929868493229
2490,1.629531979560852,1.6250169277191162,0.009066421538591385,0.498,75.73906707763672,False,100,"MATR_b4c43,MATR_b4c5,MATR_b4c33,MATR_b2c35,MATR_b4c19,MATR_b2c36,MATR_b2c4,MATR_b3c39,MATR_b1c7,MATR_b1c31","MATR_b2c29,MATR_b2c26,MATR_b2c43,MATR_b3c16,MATR_b4c38,MATR_b4c8,MATR_b3c44,MATR_b1c44",461.0,1635.0,,98.20475420216098
2491,-0.6893048286437988,-0.6917641758918762,0.0049364082515239716,0.4982,29.839923858642578,False,180,"MATR_b1c43,MATR_b1c24,MATR_b3c8,MATR_b3c27,MATR_b1c17,MATR_b4c20,MATR_b4c43,MATR_b4c33","MATR_b2c36,MATR_b4c41,MATR_b2c26,MATR_b4c37,MATR_b4c8,MATR_b3c26,MATR_b3c25,MATR_b2c13",470.0,1025.0,,98.23511079186574
2492,0.0393315814435482,0.03699135780334473,0.0046954695135355,0.4984,40.940879821777344,False,140,"MATR_b4c40,MATR_b2c29,MATR_b2c18,MATR_b1c38,MATR_b3c22,MATR_b3c11,MATR_b4c2,MATR_b2c31,MATR_b1c36,MATR_b2c25,MATR_b1c29,MATR_b4c41,MATR_b1c15,MATR_b3c26","MATR_b4c20,MATR_b4c24,MATR_b4c16,MATR_b3c0,MATR_b4c31,MATR_b1c0,MATR_b1c7,MATR_b1c23",559.0,1858.0,,98.26683638896793
2493,-0.649063229560852,-0.6515777707099915,0.005043216049671173,0.4986,56.77743148803711,False,300,"MATR_b4c4,MATR_b1c41,MATR_b1c23,MATR_b1c26,MATR_b2c35,MATR_b3c26,MATR_b4c35,MATR_b1c40,MATR_b2c39,MATR_b3c5,MATR_b4c41,MATR_b2c44","MATR_b2c18,MATR_b2c5,MATR_b2c28,MATR_b4c28,MATR_b2c43,MATR_b1c17,MATR_b2c2,MATR_b4c38",437.0,1055.0,,98.31571848411113
2494,0.0216780137270689,0.01926964521408081,0.004828326404094696,0.4988,43.57090759277344,False,120,"MATR_b1c26,MATR_b3c10,MATR_b1c17,MATR_b2c1,MATR_b3c16,MATR_b2c27,MATR_b3c35,MATR_b4c39,MATR_b2c17,MATR_b4c41,MATR_b1c43,MATR_b4c38,MATR_b2c26,MATR_b1c7,MATR_b2c4,MATR_b2c39","MATR_b3c13,MATR_b4c33,MATR_b4c23,MATR_b3c27,MATR_b4c4,MATR_b3c44,MATR_b1c45,MATR_b2c5",479.0,1038.0,,98.34678978892043
2495,-0.37081974744796753,-0.37464356422424316,0.0076629482209682465,0.499,35.25599670410156,False,260,"MATR_b3c34,MATR_b1c20,MATR_b4c27,MATR_b4c16,MATR_b4c19,MATR_b2c0,MATR_b1c0,MATR_b3c26,MATR_b4c44,MATR_b2c26,MATR_b1c40","MATR_b3c8,MATR_b3c12,MATR_b1c39,MATR_b3c25,MATR_b4c20,MATR_b4c41,MATR_b3c41,MATR_b1c28",622.0,988.0,,98.38760995073244
2496,-0.18546099960803986,-0.18640202283859253,0.0018850713968276978,0.4992,70.72673797607422,False,260,"MATR_b1c15,MATR_b1c33,MATR_b4c4,MATR_b4c43,MATR_b2c32,MATR_b1c38,MATR_b3c13,MATR_b4c22,MATR_b3c19,MATR_b2c4,MATR_b3c35,MATR_b4c8,MATR_b2c43","MATR_b2c6,MATR_b4c19,MATR_b1c44,MATR_b1c43,MATR_b4c0,MATR_b2c17,MATR_b3c11,MATR_b3c25",493.0,991.0,,98.43250343995169
2497,1.4190690517425537,1.4159742593765259,0.006197068840265274,0.4994,55.58842086791992,False,120,"MATR_b2c38,MATR_b2c17,MATR_b4c5,MATR_b4c26,MATR_b4c38,MATR_b2c29,MATR_b3c0,MATR_b1c36,MATR_b1c9,MATR_b2c10,MATR_b3c40,MATR_b3c41,MATR_b2c26,MATR_b4c39,MATR_b2c11","MATR_b2c36,MATR_b1c38,MATR_b4c23,MATR_b2c46,MATR_b4c2,MATR_b4c37,MATR_b2c1,MATR_b4c40",147.0,1038.0,,98.46286544017494
2498,-0.2628389298915863,-0.26405173540115356,0.0024275295436382294,0.4996,17.379148483276367,False,200,"MATR_b4c26,MATR_b3c34,MATR_b4c40,MATR_b4c35,MATR_b3c41,MATR_b4c17,MATR_b3c38,MATR_b3c12,MATR_b1c45,MATR_b1c1,MATR_b2c14,MATR_b1c7,MATR_b4c28,MATR_b4c24,MATR_b2c43","MATR_b3c25,MATR_b4c33,MATR_b1c40,MATR_b3c19,MATR_b4c19,MATR_b1c36,MATR_b2c42,MATR_b4c41",465.0,1152.0,,98.50314317084849
2499,-0.2808018624782562,-0.28289103507995605,0.004180017858743668,0.4998,30.558635711669922,False,200,"MATR_b2c23,MATR_b4c40,MATR_b4c39,MATR_b4c38,MATR_b3c12,MATR_b4c33,MATR_b3c44,MATR_b4c16,MATR_b3c39,MATR_b1c1,MATR_b4c20","MATR_b3c25,MATR_b4c2,MATR_b4c23,MATR_b3c22,MATR_b4c14,MATR_b4c13,MATR_b3c8,MATR_b1c36",607.0,1038.0,,98.5376034239307
2500,-0.6668367385864258,-0.6685536503791809,0.0034337714314460754,0.5,41.13376235961914,False,200,"MATR_b1c26,MATR_b3c13,MATR_b4c19,MATR_b2c4,MATR_b2c0,MATR_b4c0,MATR_b3c35,MATR_b1c23,MATR_b4c13,MATR_b4c31,MATR_b2c44,MATR_b4c4,MATR_b4c2","MATR_b4c41,MATR_b4c8,MATR_b2c47,MATR_b2c14,MATR_b2c11,MATR_b3c8,MATR_b4c5,MATR_b3c41",476.0,913.0,147.6284393256095,98.57479648990557
2501,-0.6927813291549683,-0.6933349370956421,0.0011067725718021393,0.5002,31.969036102294922,False,240,"MATR_b2c11,MATR_b3c11,MATR_b2c43,MATR_b4c28,MATR_b3c10,MATR_b3c44,MATR_b2c26,MATR_b2c2,MATR_b1c28,MATR_b4c39,MATR_b2c34,MATR_b1c26,MATR_b2c0,MATR_b3c21,MATR_b3c22,MATR_b2c28","MATR_b4c44,MATR_b3c26,MATR_b2c17,MATR_b1c39,MATR_b3c13,MATR_b4c0,MATR_b1c31,MATR_b2c38",464.0,1025.0,,98.94041946996003
2502,0.47964170575141907,0.4787699282169342,0.0017421543598175049,0.5004,50.428932189941406,False,220,"MATR_b4c41,MATR_b1c9,MATR_b4c30,MATR_b1c17,MATR_b2c2,MATR_b2c5,MATR_b2c38,MATR_b1c33,MATR_b4c28,MATR_b4c14,MATR_b2c6,MATR_b4c0,MATR_b1c44,MATR_b2c31","MATR_b3c40,MATR_b1c43,MATR_b3c28,MATR_b3c5,MATR_b1c26,MATR_b2c11,MATR_b3c10,MATR_b1c38",476.0,1076.0,,98.98373589012772
2503,0.014955749735236168,0.014421090483665466,0.0010680370032787323,0.5006,20.055831909179688,False,180,"MATR_b4c28,MATR_b4c19,MATR_b1c38,MATR_b3c25,MATR_b1c33,MATR_b4c20,MATR_b2c43,MATR_b2c31,MATR_b1c39,MATR_b1c32,MATR_b3c27,MATR_b1c31,MATR_b4c40,MATR_b4c35,MATR_b4c37,MATR_b3c13","MATR_b2c17,MATR_b4c13,MATR_b1c9,MATR_b3c38,MATR_b4c41,MATR_b1c28,MATR_b4c17,MATR_b1c15",493.0,1932.0,,99.02287814486772
2504,-0.09931094944477081,-0.10235819965600967,0.006084758788347244,0.5008,51.893402099609375,False,300,"MATR_b4c0,MATR_b3c22,MATR_b4c20,MATR_b3c44,MATR_b4c14,MATR_b2c11,MATR_b3c13,MATR_b2c6,MATR_b1c40,MATR_b3c25,MATR_b1c24","MATR_b1c31,MATR_b2c46,MATR_b1c1,MATR_b3c28,MATR_b4c41,MATR_b1c15,MATR_b2c47,MATR_b2c14",428.0,2154.0,,99.0693738879636
2505,-0.6765730977058411,-0.6781172156333923,0.003082115203142166,0.501,58.66907501220703,False,300,"MATR_b2c13,MATR_b1c23,MATR_b3c41,MATR_b2c11,MATR_b4c22,MATR_b4c0,MATR_b3c8,MATR_b2c25,MATR_b2c5,MATR_b3c44,MATR_b2c2,MATR_b4c38","MATR_b2c46,MATR_b4c19,MATR_b2c32,MATR_b2c35,MATR_b2c23,MATR_b3c26,MATR_b2c38,MATR_b4c33",428.0,1025.0,,99.11822851095349
2506,-0.846002459526062,-0.8495854139328003,0.007148753851652145,0.5012,17.85028839111328,False,160,"MATR_b1c15,MATR_b4c2,MATR_b1c32,MATR_b2c11,MATR_b4c27,MATR_b1c9,MATR_b3c10,MATR_b1c41,MATR_b4c22,MATR_b3c40,MATR_b3c19,MATR_b4c17","MATR_b2c35,MATR_b4c0,MATR_b1c36,MATR_b4c39,MATR_b4c26,MATR_b3c28,MATR_b4c14,MATR_b2c6",462.0,856.0,,99.15076659573242
2507,-0.9249697327613831,-0.9266598224639893,0.003370732069015503,0.5014,23.954378128051758,False,240,"MATR_b2c35,MATR_b4c43,MATR_b4c20,MATR_b4c13,MATR_b2c25,MATR_b1c17,MATR_b2c18,MATR_b1c24,MATR_b2c36,MATR_b3c41","MATR_b1c33,MATR_b2c42,MATR_b2c10,MATR_b2c11,MATR_b1c29,MATR_b2c26,MATR_b4c39,MATR_b4c5",465.0,915.0,,99.18842892581597
