fold,seed,model,cell_id,beta,requested_observed_cycle,observed_through_cycle,num_available_context_points,status,reason,future_rmse,current_soh_abs_error,nll,coverage_95,interval_width_95,forecast_start_cycle,num_context_points,num_target_points,schedule,cycle_step
0,42,partial_iv_anp,MATR_b1c30,0.5,200,200,200,ok,,0.02270403909292514,0.0003328694546393951,-3.231999109119528,0.9723865877712031,0.0659426330775619,201,128,507,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,200,200,200,ok,,0.0239898476058339,0.00028011337764477506,-3.178225431418897,0.960552268244576,0.06604282694639226,201,128,507,step10,10
0,42,partial_iv_anp,MATR_b1c30,1.0,200,200,200,ok,,0.0250053574818286,0.00018809634976912903,-3.1384085094212986,0.9526627218934911,0.06623085313739663,201,128,507,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,210,210,210,ok,,0.017059521859561572,2.816484554024612e-06,-3.541239770878237,0.9979879275653923,0.06361741618177351,211,128,497,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,210,210,210,ok,,0.016562982718397817,0.0005559603610825192,-3.5439300404586622,0.9979879275653923,0.0599891453702829,211,128,497,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.5,210,210,210,ok,,0.016860015005975226,0.0005240249758219351,-3.520222904320464,0.993963782696177,0.060114474131803035,211,128,497,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,210,210,210,ok,,0.0173421559022745,0.00047051275318055197,-3.4933415109023986,0.993963782696177,0.060348172830464834,211,128,497,step10,10
0,42,partial_iv_anp,MATR_b1c30,1.0,210,210,210,ok,,0.01784369884377621,0.00037716463947934376,-3.4730138627854967,0.993963782696177,0.060566276122055444,211,128,497,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,220,220,220,ok,,0.0189971675008239,0.00015986042563997938,-3.3905153284578073,0.9938398357289527,0.06400528932679957,221,128,487,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,220,220,220,ok,,0.018324871560677036,0.0003894692367383268,-3.420781214245493,0.9917864476386037,0.060197831327725576,221,128,487,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.5,220,220,220,ok,,0.019094097748262543,0.0003595906341331556,-3.381292962201105,0.9897330595482546,0.060218941464277226,221,128,487,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,220,220,220,ok,,0.020020112782228452,0.00030704629891831203,-3.3374381009065317,0.9815195071868583,0.06039457369146683,221,128,487,step10,10
0,42,partial_iv_anp,MATR_b1c30,1.0,220,220,220,ok,,0.02090933306366916,0.00021563920986533702,-3.2998370231435454,0.9671457905544147,0.06060268511506935,221,128,487,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,230,230,230,ok,,0.01678391007282406,0.00022177480068930056,-3.5158084679765813,0.9958071278825996,0.060222083447292504,231,128,477,step10,10
