schedule,cycle_step,beta,observed_through_cycle,num_cells,future_rmse_mean,future_rmse_std,future_rmse_median,current_soh_abs_error_mean,nll_mean,coverage_95_mean,interval_width_95_mean,num_context_points_mean,num_available_context_points_mean,num_target_points_mean
step1,1,0.0,125,3,0.12353509998793094,0.04100287089218641,0.13886499593715693,0.012686710075141253,-1.1350466267447044,0.8207811511653916,0.34019117099453505,125.0,125.0,1045.0
step1,1,0.25,125,3,0.09167641512341373,0.030763334532711618,0.07502490941358125,0.01714498402341576,0.4276084201767218,0.44411598473102876,0.12181859012131889,125.0,125.0,1045.0
step1,1,0.5,125,3,0.09148320824057987,0.030727664200401867,0.0750687045311206,0.016921344113163966,0.3433731698042966,0.4449138778338273,0.12192052968689233,125.0,125.0,1045.0
step1,1,0.75,125,3,0.09130310563498985,0.030741267884761926,0.07508236100594598,0.01669482713869556,0.2626322285559342,0.44894542328974807,0.12284310917762493,125.0,125.0,1045.0
step1,1,1.0,125,3,0.09098396011873995,0.030619222761571505,0.07507766931541951,0.016332160957898172,0.15277031281741857,0.45937749774637976,0.12447752652340549,125.0,125.0,1045.0
step1,1,0.0,126,3,0.12335446669868384,0.04081993282730612,0.13864601880318142,0.013607042067364664,-1.1391460658844994,0.823389924349943,0.3402964580459816,126.0,126.0,1044.0
step1,1,0.25,126,3,0.09173397630335077,0.030856612108876552,0.07493952818490664,0.01721526821171356,0.4334378724316889,0.4379440463183391,0.11936012315982907,126.0,126.0,1044.0
step1,1,0.5,126,3,0.09162147844824686,0.030811549118865154,0.07499443044817009,0.017102268295773992,0.38458306977294865,0.4387265492122711,0.11936111472636701,126.0,126.0,1044.0
step1,1,0.75,126,3,0.09149412168265403,0.030789241070360993,0.07500171845465012,0.01696483936863073,0.32938885837104404,0.44132920536412673,0.12020110563396945,126.0,126.0,1044.0
step1,1,1.0,126,3,0.0912481520067004,0.03058617089713133,0.07499079659499312,0.01672332230059581,0.25462883217186977,0.4461376196022175,0.12165575413316014,126.0,126.0,1044.0
